rating_id,user_id,content_id,rating
9535,5936,C0383,4
9536,5936,C0399,3
9537,5936,C0414,5
9538,5936,C0044,3
9539,5938,C0130,4
9540,5939,C0053,4
9541,5939,C0067,2
9542,5939,C0181,4
9543,5939,C0432,2
9544,5939,C0299,3
9545,5939,C0263,1
9546,5941,C0399,4
9547,5942,C0388,3
9548,5944,C0409,4
9549,5944,C0377,2
9550,5944,C0364,3
9551,5944,C0392,3
9552,5944,C0161,3
9553,5946,C0350,2
9554,5947,C0279,2
9555,5948,C0306,3
9556,5949,C0411,2
9557,5951,C0319,4
9558,5951,C0487,5
9559,5952,C0051,5
9560,5952,C0170,3
9561,5953,C0136,4
9562,5953,C0308,3
9563,5954,C0495,3
9564,5955,C0159,4
9565,5957,C0429,3
9566,5957,C0333,3
9567,5958,C0441,2
9568,5959,C0243,4
9569,5959,C0285,3
9570,5960,C0021,4
9571,5960,C0373,3
9572,5960,C0058,2
9573,5960,C0075,2
9574,5961,C0127,4
9575,5965,C0039,5
9576,5965,C0043,3
9577,5966,C0202,2
9578,5966,C0119,4
9579,5967,C0431,4
9580,5968,C0291,1
9581,5968,C0464,2
9582,5968,C0144,3
9583,5969,C0079,2
9584,5969,C0286,2
9585,5969,C0060,3
9586,5969,C0235,4
9587,5969,C0105,3
9588,5970,C0379,3
9589,5971,C0142,4
9590,5974,C0348,2
9591,5975,C0483,3
9592,5976,C0145,2
9593,5976,C0361,3
9594,5978,C0129,2
9595,5978,C0159,4
9596,5980,C0353,3
9597,5981,C0274,5
9598,5981,C0247,4
9599,5982,C0274,4
9600,5984,C0150,2
9601,5984,C0116,3
9602,5984,C0080,4
9603,5984,C0376,4
9604,5984,C0336,3
9605,5985,C0403,4
9606,5985,C0285,3
9607,5986,C0431,3
9608,5988,C0235,4
9609,5989,C0372,3
9610,5989,C0061,3
9611,5989,C0155,4
9612,5989,C0105,4
9613,5989,C0243,5
9614,5989,C0299,1
9615,5990,C0309,4
9616,5990,C0385,3
9617,5992,C0066,3
9618,5992,C0151,2
9619,5992,C0298,3
9620,5992,C0148,3
9621,5993,C0285,2
9622,5995,C0111,3
9623,5995,C0189,4
9624,5996,C0462,3
9625,5996,C0127,3
9626,5997,C0042,4
9627,5997,C0378,3
9628,5997,C0104,4
9629,5997,C0471,4
9630,5998,C0043,4
9631,5998,C0310,4
9632,5999,C0323,4
9633,5999,C0386,2
9634,5999,C0358,3
9635,6001,C0403,4
9636,6003,C0099,2
9637,6008,C0173,4
9638,6008,C0254,4
9639,6008,C0154,1
9640,6008,C0277,4
9641,6008,C0057,3
9642,6009,C0351,4
9643,6009,C0264,2
9644,6009,C0374,3
9645,6009,C0008,4
9646,6009,C0487,3
9647,6009,C0461,3
9648,6010,C0107,4
9649,6010,C0257,5
9650,6010,C0204,4
9651,6010,C0116,3
9652,6010,C0194,3
9653,6010,C0332,4
9654,6012,C0029,4
9655,6013,C0191,2
9656,6013,C0184,4
9657,6014,C0245,4
9658,6014,C0106,2
9659,6014,C0202,3
9660,6015,C0156,3
9661,6015,C0062,3
9662,6016,C0334,3
9663,6017,C0020,4
9664,6018,C0185,4
9665,6018,C0461,5
9666,6018,C0065,4
9667,6018,C0080,3
9668,6018,C0061,5
9669,6018,C0336,4
9670,6020,C0051,2
9671,6020,C0205,4
9672,6020,C0253,5
9673,6021,C0060,3
9674,6021,C0467,4
9675,6022,C0403,4
9676,6022,C0495,3
9677,6023,C0384,3
9678,6023,C0196,2
9679,6023,C0323,2
9680,6023,C0430,2
9681,6023,C0007,1
9682,6023,C0431,2
9683,6026,C0201,3
9684,6026,C0293,3
9685,6027,C0385,2
9686,6027,C0481,2
9687,6027,C0046,1
9688,6027,C0489,4
9689,6028,C0177,1
9690,6029,C0347,5
9691,6029,C0376,3
9692,6029,C0368,4
9693,6030,C0389,4
9694,6030,C0327,4
9695,6030,C0424,3
9696,6030,C0293,4
9697,6031,C0059,3
9698,6031,C0333,3
9699,6032,C0059,2
9700,6035,C0205,3
9701,6035,C0229,3
9702,6037,C0091,4
9703,6039,C0198,5
9704,6042,C0191,1
9705,6043,C0462,4
9706,6043,C0302,4
9707,6044,C0170,4
9708,6044,C0031,5
9709,6044,C0030,1
9710,6046,C0343,2
9711,6047,C0322,2
9712,6047,C0142,4
9713,6047,C0208,4
9714,6047,C0216,4
9715,6047,C0360,3
9716,6047,C0191,2
9717,6047,C0209,1
9718,6048,C0044,3
9719,6048,C0279,1
9720,6049,C0113,3
9721,6050,C0004,3
9722,6051,C0200,3
9723,6051,C0019,1
9724,6052,C0388,4
9725,6053,C0140,2
9726,6053,C0089,3
9727,6054,C0372,4
9728,6054,C0020,3
9729,6055,C0148,2
9730,6055,C0309,3
9731,6057,C0464,3
9732,6057,C0388,5
9733,6057,C0306,3
9734,6057,C0071,4
9735,6057,C0308,5
9736,6057,C0320,4
9737,6057,C0369,2
9738,6057,C0100,4
9739,6057,C0216,3
9740,6057,C0389,4
9741,6057,C0333,3
9742,6058,C0398,3
9743,6058,C0277,4
9744,6061,C0342,1
9745,6061,C0315,2
9746,6063,C0427,4
9747,6063,C0018,2
9748,6063,C0390,1
9749,6063,C0200,2
9750,6066,C0458,4
9751,6066,C0381,3
9752,6067,C0363,2
9753,6068,C0105,1
9754,6068,C0200,3
9755,6068,C0275,3
9756,6068,C0267,3
9757,6068,C0346,3
9758,6069,C0175,2
9759,6069,C0047,2
9760,6069,C0072,3
9761,6069,C0467,4
9762,6071,C0111,5
9763,6071,C0130,4
9764,6071,C0353,4
9765,6071,C0298,3
9766,6071,C0474,3
9767,6071,C0304,3
9768,6072,C0187,4
9769,6072,C0458,2
9770,6073,C0431,3
9771,6073,C0041,3
9772,6073,C0321,4
9773,6074,C0458,3
9774,6074,C0033,3
9775,6075,C0466,3
9776,6077,C0408,2
9777,6077,C0092,3
9778,6078,C0008,3
9779,6078,C0261,2
9780,6079,C0226,4
9781,6079,C0227,3
9782,6079,C0373,2
9783,6079,C0176,3
9784,6079,C0166,2
9785,6080,C0037,5
9786,6080,C0040,5
9787,6080,C0223,5
9788,6080,C0495,4
9789,6080,C0176,3
9790,6081,C0388,5
9791,6082,C0065,4
9792,6082,C0154,3
9793,6083,C0371,4
9794,6087,C0369,3
9795,6087,C0274,4
9796,6087,C0231,3
9797,6089,C0262,4
9798,6089,C0073,4
9799,6091,C0199,4
9800,6092,C0374,4
9801,6093,C0351,4
9802,6093,C0074,3
9803,6094,C0277,3
9804,6094,C0085,3
9805,6095,C0079,3
9806,6096,C0327,5
9807,6097,C0033,4
9808,6097,C0485,2
9809,6097,C0315,2
9810,6098,C0320,4
9811,6099,C0403,4
9812,6099,C0184,5
9813,6099,C0369,4
9814,6100,C0230,4
9815,6101,C0243,5
9816,6102,C0472,3
9817,6102,C0109,3
9818,6103,C0042,4
9819,6103,C0142,4
9820,6104,C0084,3
9821,6104,C0025,3
9822,6105,C0338,3
9823,6105,C0357,4
9824,6105,C0177,2
9825,6107,C0245,4
9826,6110,C0258,3
9827,6110,C0385,4
9828,6110,C0148,3
9829,6110,C0436,3
9830,6110,C0003,3
9831,6110,C0044,4
9832,6111,C0190,4
9833,6117,C0409,2
9834,6117,C0140,2
9835,6117,C0042,3
9836,6117,C0327,5
9837,6118,C0251,2
9838,6119,C0297,2
9839,6119,C0281,3
9840,6119,C0038,2
9841,6120,C0203,2
9842,6120,C0036,4
9843,6121,C0263,2
9844,6121,C0250,2
9845,6121,C0160,5
9846,6121,C0206,2
9847,6122,C0184,5
9848,6123,C0081,2
9849,6125,C0132,3
9850,6126,C0327,5
9851,6127,C0249,4
9852,6128,C0299,2
9853,6128,C0225,3
9854,6128,C0100,4
9855,6128,C0443,3
9856,6128,C0466,3
9857,6130,C0249,4
9858,6130,C0426,3
9859,6130,C0243,5
9860,6134,C0159,3
9861,6135,C0306,4
9862,6136,C0426,3
9863,6136,C0307,3
9864,6136,C0223,5
9865,6136,C0141,2
9866,6136,C0008,4
9867,6137,C0224,3
9868,6137,C0249,5
9869,6137,C0340,2
9870,6138,C0385,4
9871,6139,C0017,4
9872,6141,C0436,3
9873,6142,C0367,2
9874,6142,C0284,2
9875,6148,C0499,4
9876,6148,C0323,4
9877,6149,C0222,2
9878,6149,C0467,3
9879,6149,C0055,3
9880,6149,C0361,2
9881,6149,C0401,3
9882,6149,C0249,2
9883,6150,C0446,4
9884,6154,C0297,3
9885,6154,C0199,4
9886,6157,C0055,3
9887,6157,C0379,2
9888,6157,C0314,4
9889,6158,C0229,3
9890,6158,C0472,4
9891,6158,C0243,3
9892,6158,C0426,3
9893,6158,C0312,3
9894,6160,C0239,3
9895,6161,C0470,3
9896,6161,C0368,3
9897,6162,C0449,3
9898,6164,C0187,1
9899,6165,C0344,3
9900,6165,C0042,5
9901,6166,C0421,4
9902,6166,C0246,3
9903,6167,C0155,4
9904,6167,C0217,3
9905,6168,C0467,3
9906,6168,C0042,5
9907,6169,C0048,1
9908,6170,C0108,5
9909,6170,C0420,2
9910,6170,C0376,3
9911,6170,C0002,3
9912,6171,C0266,3
9913,6171,C0108,3
9914,6171,C0361,3
9915,6171,C0158,3
9916,6171,C0105,2
9917,6172,C0135,4
9918,6173,C0474,4
9919,6174,C0168,3
9920,6176,C0356,1
9921,6176,C0339,2
9922,6176,C0421,2
9923,6177,C0471,5
9924,6178,C0353,4
9925,6178,C0207,5
9926,6179,C0412,4
9927,6180,C0325,3
9928,6182,C0038,2
9929,6183,C0159,5
9930,6186,C0225,2
9931,6187,C0366,4
9932,6188,C0336,4
9933,6188,C0242,3
9934,6188,C0381,4
9935,6189,C0185,3
9936,6193,C0299,3
9937,6193,C0498,3
9938,6194,C0011,5
9939,6194,C0263,2
9940,6198,C0316,4
9941,6198,C0070,3
9942,6198,C0396,4
9943,6199,C0274,4
9944,6200,C0136,5
9945,6200,C0176,3
9946,6200,C0376,4
9947,6200,C0102,4
9948,6200,C0295,3
9949,6201,C0084,3
9950,6201,C0302,4
9951,6201,C0147,3
9952,6202,C0369,2
9953,6202,C0433,4
9954,6202,C0324,3
9955,6202,C0121,4
9956,6204,C0235,3
9957,6208,C0372,3
9958,6209,C0298,2
9959,6211,C0248,4
9960,6211,C0174,5
9961,6211,C0144,4
9962,6211,C0343,3
9963,6211,C0380,3
9964,6211,C0259,3
9965,6211,C0221,3
9966,6211,C0074,3
9967,6212,C0055,4
9968,6213,C0116,3
9969,6213,C0444,3
9970,6214,C0439,3
9971,6214,C0052,2
9972,6214,C0373,4
9973,6214,C0313,2
9974,6215,C0050,3
9975,6216,C0405,2
9976,6216,C0229,3
9977,6217,C0315,2
9978,6217,C0368,3
9979,6219,C0083,3
9980,6219,C0154,3
9981,6220,C0382,4
9982,6220,C0169,2
9983,6220,C0478,4
9984,6220,C0012,4
9985,6220,C0405,4
9986,6220,C0467,4
9987,6221,C0014,3
9988,6221,C0475,4
9989,6221,C0127,3
9990,6221,C0467,3
9991,6221,C0316,3
9992,6222,C0259,2
9993,6222,C0196,2
9994,6222,C0235,2
9995,6223,C0307,2
9996,6224,C0078,3
9997,6224,C0233,4
9998,6224,C0376,3
9999,6225,C0447,4
10000,6228,C0181,3
10001,6228,C0207,5
10002,6228,C0278,3
10003,6229,C0081,2
10004,6229,C0054,2
10005,6229,C0304,2
10006,6231,C0249,4
10007,6233,C0016,4
10008,6233,C0063,3
10009,6235,C0498,4
10010,6235,C0198,4
10011,6237,C0175,2
10012,6237,C0466,3
10013,6237,C0144,4
10014,6237,C0500,5
10015,6240,C0227,3
10016,6241,C0396,2
10017,6241,C0267,4
10018,6241,C0029,3
10019,6244,C0462,5
10020,6245,C0230,4
10021,6246,C0079,3
10022,6246,C0194,3
10023,6246,C0073,4
10024,6246,C0277,3
10025,6246,C0074,3
10026,6248,C0255,3
10027,6248,C0250,3
10028,6248,C0193,2
10029,6248,C0277,3
10030,6249,C0393,1
10031,6249,C0179,2
10032,6249,C0366,3
10033,6251,C0231,2
10034,6252,C0438,3
10035,6252,C0404,2
10036,6252,C0498,3
10037,6252,C0470,3
10038,6255,C0133,3
10039,6259,C0292,3
10040,6259,C0015,2
10041,6261,C0259,3
10042,6261,C0047,2
10043,6262,C0027,2
10044,6262,C0188,2
10045,6262,C0420,1
10046,6264,C0388,5
10047,6264,C0193,2
10048,6265,C0282,2
10049,6265,C0256,2
10050,6266,C0333,4
10051,6267,C0476,3
10052,6267,C0302,4
10053,6268,C0385,4
10054,6268,C0062,3
10055,6269,C0344,4
10056,6269,C0388,3
10057,6269,C0308,3
10058,6269,C0294,2
10059,6270,C0112,5
10060,6270,C0200,2
10061,6271,C0169,3
10062,6272,C0016,3
10063,6272,C0052,3
10064,6274,C0106,3
10065,6274,C0498,4
10066,6275,C0052,3
10067,6276,C0297,3
10068,6277,C0342,3
10069,6280,C0425,2
10070,6282,C0130,3
10071,6282,C0482,2
10072,6282,C0235,2
10073,6282,C0226,5
10074,6283,C0396,2
10075,6284,C0253,3
10076,6285,C0044,3
10077,6285,C0426,2
10078,6285,C0061,4
10079,6285,C0430,2
10080,6285,C0409,2
10081,6285,C0470,2
10082,6285,C0177,2
10083,6286,C0404,3
10084,6286,C0210,1
10085,6286,C0352,3
10086,6286,C0295,4
10087,6286,C0343,3
10088,6287,C0351,5
10089,6289,C0438,4
10090,6290,C0417,3
10091,6290,C0032,2
10092,6290,C0436,4
10093,6291,C0374,3
10094,6291,C0013,3
10095,6291,C0327,5
10096,6291,C0061,4
10097,6292,C0087,4
10098,6294,C0380,4
10099,6294,C0356,1
10100,6295,C0447,4
10101,6299,C0327,5
10102,6299,C0466,3
10103,6300,C0122,3
10104,6300,C0457,4
10105,6300,C0027,2
10106,6300,C0263,1
10107,6300,C0425,2
10108,6300,C0227,3
10109,6300,C0481,3
10110,6304,C0107,2
10111,6304,C0060,3
10112,6304,C0108,4
10113,6305,C0500,5
10114,6305,C0119,3
10115,6307,C0043,3
10116,6307,C0269,3
10117,6307,C0217,5
10118,6308,C0243,3
10119,6310,C0236,3
10120,6310,C0103,3
10121,6314,C0033,3
10122,6314,C0492,4
10123,6315,C0034,2
10124,6315,C0343,3
10125,6315,C0198,5
10126,6315,C0080,3
10127,6315,C0285,3
10128,6316,C0355,5
10129,6317,C0342,3
10130,6317,C0128,4
10131,6317,C0048,2
10132,6317,C0226,4
10133,6317,C0363,3
10134,6317,C0201,3
10135,6317,C0478,5
10136,6318,C0221,5
10137,6318,C0387,2
10138,6319,C0467,4
10139,6319,C0215,2
10140,6319,C0084,3
10141,6323,C0049,3
10142,6324,C0379,3
10143,6325,C0029,3
10144,6325,C0424,3
10145,6326,C0499,3
10146,6327,C0180,4
10147,6327,C0438,3
10148,6328,C0036,4
10149,6328,C0369,3
10150,6330,C0284,3
10151,6331,C0299,4
10152,6331,C0116,3
10153,6335,C0109,4
10154,6337,C0004,3
10155,6338,C0032,2
10156,6339,C0080,3
10157,6340,C0374,3
10158,6344,C0466,4
10159,6345,C0036,5
10160,6346,C0080,2
10161,6346,C0285,3
10162,6346,C0371,5
10163,6353,C0495,4
10164,6354,C0495,4
10165,6354,C0431,3
10166,6357,C0394,2
10167,6357,C0306,4
10168,6357,C0219,2
10169,6358,C0158,3
10170,6359,C0425,2
10171,6361,C0302,3
10172,6361,C0050,5
10173,6361,C0177,1
10174,6364,C0006,4
10175,6364,C0274,3
10176,6364,C0072,3
10177,6365,C0237,3
10178,6366,C0487,2
10179,6366,C0436,2
10180,6366,C0026,4
10181,6367,C0173,4
10182,6367,C0140,3
10183,6367,C0376,3
10184,6368,C0452,2
10185,6368,C0109,4
10186,6368,C0170,3
10187,6368,C0044,3
10188,6368,C0321,2
10189,6369,C0319,3
10190,6369,C0301,4
10191,6369,C0218,2
10192,6369,C0376,3
10193,6370,C0285,4
10194,6371,C0336,4
10195,6373,C0154,1
10196,6374,C0280,4
10197,6376,C0150,3
10198,6376,C0279,3
10199,6376,C0198,4
10200,6377,C0200,4
10201,6377,C0282,2
10202,6377,C0255,3
10203,6378,C0219,2
10204,6378,C0416,3
10205,6378,C0231,2
10206,6378,C0125,3
10207,6380,C0400,3
10208,6381,C0185,3
10209,6381,C0408,2
10210,6381,C0153,3
10211,6381,C0287,2
10212,6383,C0064,2
10213,6383,C0131,4
10214,6384,C0460,4
10215,6385,C0243,5
10216,6385,C0444,3
10217,6385,C0362,3
10218,6387,C0149,2
10219,6389,C0391,4
10220,6389,C0336,3
10221,6389,C0120,4
10222,6389,C0060,4
10223,6389,C0239,3
10224,6392,C0368,2
10225,6392,C0207,5
10226,6392,C0498,3
10227,6392,C0285,3
10228,6393,C0447,4
10229,6393,C0234,2
10230,6393,C0306,3
10231,6393,C0154,2
10232,6394,C0060,3
10233,6394,C0012,2
10234,6395,C0405,4
10235,6397,C0095,2
10236,6398,C0035,3
10237,6398,C0145,2
10238,6399,C0035,3
10239,6399,C0465,3
10240,6399,C0159,5
10241,6399,C0243,5
10242,6399,C0396,5
10243,6402,C0235,3
10244,6402,C0364,2
10245,6403,C0082,2
10246,6404,C0345,3
10247,6404,C0002,3
10248,6404,C0486,2
10249,6406,C0183,4
10250,6406,C0160,4
10251,6406,C0128,3
10252,6406,C0375,2
10253,6409,C0464,3
10254,6409,C0084,4
10255,6409,C0187,5
10256,6409,C0296,4
10257,6409,C0113,3
10258,6409,C0433,3
10259,6409,C0177,2
10260,6409,C0013,3
10261,6411,C0381,2
10262,6411,C0383,4
10263,6411,C0119,4
10264,6411,C0374,4
10265,6412,C0267,2
10266,6412,C0210,1
10267,6412,C0203,3
10268,6412,C0232,4
10269,6413,C0277,3
10270,6413,C0044,5
10271,6413,C0064,3
10272,6415,C0239,3
10273,6415,C0279,2
10274,6415,C0426,3
10275,6415,C0355,3
10276,6415,C0031,3
10277,6415,C0485,2
10278,6415,C0353,4
10279,6420,C0253,4
10280,6422,C0078,2
10281,6423,C0005,3
10282,6425,C0378,3
10283,6426,C0114,4
10284,6426,C0065,4
10285,6426,C0043,3
10286,6428,C0247,4
10287,6428,C0236,1
10288,6429,C0176,4
10289,6432,C0453,2
10290,6432,C0049,2
10291,6433,C0237,3
10292,6433,C0050,4
10293,6435,C0312,3
10294,6435,C0323,3
10295,6435,C0040,3
10296,6437,C0384,3
10297,6437,C0233,4
10298,6437,C0400,3
10299,6437,C0077,2
10300,6437,C0138,4
10301,6437,C0349,3
10302,6438,C0224,1
10303,6439,C0234,4
10304,6439,C0336,3
10305,6440,C0470,3
10306,6441,C0378,3
10307,6443,C0338,4
10308,6443,C0016,5
10309,6443,C0374,3
10310,6443,C0127,4
10311,6443,C0221,4
10312,6444,C0244,2
10313,6444,C0139,4
10314,6444,C0025,3
10315,6445,C0198,4
10316,6446,C0061,5
10317,6446,C0144,3
10318,6446,C0168,4
10319,6446,C0193,2
10320,6447,C0020,4
10321,6452,C0442,4
10322,6455,C0130,4
10323,6458,C0005,3
10324,6458,C0316,3
10325,6458,C0306,3
10326,6458,C0062,4
10327,6458,C0347,4
10328,6460,C0449,4
10329,6460,C0026,1
10330,6460,C0419,3
10331,6460,C0356,1
10332,6460,C0411,4
10333,6460,C0136,2
10334,6461,C0429,1
10335,6464,C0083,3
10336,6464,C0490,2
10337,6465,C0192,4
10338,6465,C0335,2
10339,6465,C0163,2
10340,6466,C0365,3
10341,6466,C0412,3
10342,6466,C0190,4
10343,6466,C0251,3
10344,6466,C0066,4
10345,6468,C0459,3
10346,6469,C0066,3
10347,6469,C0185,4
10348,6470,C0412,2
10349,6470,C0407,5
10350,6470,C0245,3
10351,6471,C0332,3
10352,6471,C0142,3
10353,6472,C0312,3
10354,6474,C0478,4
10355,6474,C0103,4
10356,6475,C0200,5
10357,6476,C0259,3
10358,6479,C0176,2
10359,6479,C0263,2
10360,6480,C0440,4
10361,6480,C0076,1
10362,6481,C0047,2
10363,6483,C0355,4
10364,6483,C0220,3
10365,6483,C0254,5
10366,6483,C0499,5
10367,6483,C0498,4
10368,6485,C0289,5
10369,6486,C0496,4
10370,6488,C0489,4
10371,6491,C0212,3
10372,6491,C0048,4
10373,6491,C0176,3
10374,6492,C0428,2
10375,6493,C0046,2
10376,6497,C0403,4
10377,6497,C0115,2
10378,6500,C0350,3
10379,6500,C0218,4
10380,6500,C0487,2
10381,6502,C0323,3
10382,6504,C0486,2
10383,6505,C0407,5
10384,6505,C0079,3
10385,6506,C0046,2
10386,6508,C0267,3
10387,6508,C0066,3
10388,6508,C0462,5
10389,6509,C0095,2
10390,6513,C0258,2
10391,6513,C0264,3
10392,6513,C0381,4
10393,6514,C0105,3
10394,6514,C0161,3
10395,6514,C0031,3
10396,6514,C0072,3
10397,6514,C0475,4
10398,6515,C0433,3
10399,6516,C0489,4
10400,6517,C0277,3
10401,6518,C0127,4
10402,6518,C0243,4
10403,6518,C0245,3
10404,6519,C0345,2
10405,6519,C0489,5
10406,6520,C0449,4
10407,6521,C0497,5
10408,6522,C0103,3
10409,6526,C0243,4
10410,6526,C0134,5
10411,6528,C0423,2
10412,6528,C0304,4
10413,6529,C0450,3
10414,6529,C0419,4
10415,6533,C0051,3
10416,6536,C0169,3
10417,6538,C0054,1
10418,6538,C0302,3
10419,6539,C0297,3
10420,6539,C0281,3
10421,6540,C0496,3
10422,6541,C0348,4
10423,6546,C0299,3
10424,6549,C0434,3
10425,6550,C0261,4
10426,6553,C0327,4
10427,6556,C0444,4
10428,6557,C0419,3
10429,6557,C0147,3
10430,6557,C0272,1
10431,6557,C0089,2
10432,6558,C0219,3
10433,6559,C0071,5
10434,6559,C0258,3
10435,6559,C0167,3
10436,6560,C0290,4
10437,6560,C0266,2
10438,6560,C0300,1
10439,6560,C0148,4
10440,6560,C0444,4
10441,6560,C0364,3
10442,6562,C0100,5
10443,6562,C0250,2
10444,6564,C0372,4
10445,6564,C0464,2
10446,6564,C0033,5
10447,6568,C0347,5
10448,6568,C0353,5
10449,6570,C0318,3
10450,6570,C0002,2
10451,6572,C0414,3
10452,6572,C0314,3
10453,6572,C0343,3
10454,6573,C0127,3
10455,6573,C0042,5
10456,6573,C0013,4
10457,6574,C0427,3
10458,6576,C0180,4
10459,6579,C0359,5
10460,6579,C0123,5
10461,6581,C0222,4
10462,6581,C0378,3
10463,6581,C0185,4
10464,6581,C0209,2
10465,6585,C0500,5
10466,6586,C0293,4
10467,6586,C0169,3
10468,6587,C0219,2
10469,6587,C0055,2
10470,6589,C0376,3
10471,6590,C0035,2
10472,6590,C0081,3
10473,6597,C0234,3
10474,6597,C0036,5
10475,6598,C0353,5
10476,6599,C0330,3
10477,6599,C0457,4
10478,6599,C0190,5
10479,6599,C0225,3
10480,6599,C0005,4
10481,6602,C0400,4
10482,6602,C0124,4
10483,6603,C0483,4
10484,6604,C0211,3
10485,6605,C0280,3
10486,6605,C0040,5
10487,6605,C0215,3
10488,6605,C0005,5
10489,6605,C0388,4
10490,6605,C0290,4
10491,6607,C0458,2
10492,6608,C0063,1
10493,6609,C0269,4
10494,6609,C0080,3
10495,6610,C0061,5
10496,6612,C0157,2
10497,6613,C0219,2
10498,6613,C0254,4
10499,6618,C0328,3
10500,6619,C0207,5
10501,6621,C0009,3
10502,6621,C0339,3
10503,6622,C0064,3
10504,6622,C0332,3
10505,6622,C0125,4
10506,6624,C0269,3
10507,6624,C0481,4
10508,6624,C0240,1
10509,6626,C0472,4
10510,6627,C0237,3
10511,6627,C0420,3
10512,6627,C0001,5
10513,6627,C0219,4
10514,6631,C0243,5
10515,6632,C0041,3
10516,6632,C0226,4
10517,6632,C0284,2
10518,6632,C0375,3
10519,6634,C0027,4
10520,6634,C0095,2
10521,6634,C0258,3
10522,6635,C0355,4
10523,6636,C0024,1
10524,6636,C0040,5
10525,6637,C0042,4
10526,6637,C0328,3
10527,6640,C0168,2
10528,6642,C0046,1
10529,6643,C0042,3
10530,6643,C0448,2
10531,6644,C0123,3
10532,6645,C0127,4
10533,6645,C0497,3
10534,6645,C0136,4
10535,6646,C0200,3
10536,6646,C0055,2
10537,6646,C0040,5
10538,6647,C0404,2
10539,6649,C0117,3
10540,6649,C0465,3
10541,6649,C0452,1
10542,6649,C0423,3
10543,6649,C0499,3
10544,6650,C0304,4
10545,6651,C0233,4
10546,6652,C0388,4
10547,6652,C0425,3
10548,6652,C0129,4
10549,6653,C0081,1
10550,6653,C0351,5
10551,6654,C0447,4
10552,6656,C0368,2
10553,6657,C0152,2
10554,6657,C0217,4
10555,6657,C0006,4
10556,6658,C0040,5
10557,6658,C0381,3
10558,6659,C0271,3
10559,6659,C0321,4
10560,6660,C0316,4
10561,6664,C0412,3
10562,6664,C0209,3
10563,6664,C0434,3
10564,6664,C0347,5
10565,6664,C0124,3
10566,6665,C0317,3
10567,6666,C0203,2
10568,6666,C0108,4
10569,6667,C0330,2
10570,6668,C0262,4
10571,6668,C0151,1
10572,6668,C0321,3
10573,6668,C0276,2
10574,6668,C0033,5
10575,6668,C0282,2
10576,6668,C0290,3
10577,6669,C0121,3
10578,6670,C0344,3
10579,6675,C0338,2
10580,6677,C0076,1
10581,6677,C0378,4
10582,6677,C0185,3
10583,6677,C0043,5
10584,6677,C0271,2
10585,6679,C0102,2
10586,6681,C0169,4
10587,6681,C0405,2
10588,6681,C0438,4
10589,6681,C0121,3
10590,6682,C0434,4
10591,6682,C0132,3
10592,6682,C0127,5
10593,6682,C0021,3
10594,6682,C0130,4
10595,6683,C0476,3
10596,6687,C0077,3
10597,6689,C0184,4
10598,6689,C0280,5
10599,6691,C0463,3
10600,6691,C0331,2
10601,6692,C0094,2
10602,6692,C0066,2
10603,6693,C0136,5
10604,6694,C0193,3
10605,6694,C0489,5
10606,6695,C0286,2
10607,6696,C0060,3
10608,6696,C0296,4
10609,6696,C0449,4
10610,6696,C0123,3
10611,6696,C0293,3
10612,6697,C0384,3
10613,6697,C0121,3
10614,6697,C0123,4
10615,6698,C0012,2
10616,6698,C0130,3
10617,6699,C0374,3
10618,6699,C0090,2
10619,6700,C0038,2
10620,6701,C0258,4
10621,6701,C0084,2
10622,6701,C0353,5
10623,6705,C0284,2
10624,6705,C0155,3
10625,6705,C0163,2
10626,6709,C0306,4
10627,6710,C0310,5
10628,6711,C0115,2
10629,6712,C0237,3
10630,6713,C0260,3
10631,6715,C0418,4
10632,6718,C0343,2
10633,6718,C0442,4
10634,6719,C0166,2
10635,6724,C0220,3
10636,6724,C0106,4
10637,6724,C0084,3
10638,6726,C0087,4
10639,6726,C0264,3
10640,6727,C0025,5
10641,6727,C0018,3
10642,6727,C0031,4
10643,6728,C0314,4
10644,6728,C0352,3
10645,6729,C0426,4
10646,6729,C0434,3
10647,6729,C0040,4
10648,6729,C0079,2
10649,6729,C0143,3
10650,6733,C0062,3
10651,6733,C0346,3
10652,6735,C0267,3
10653,6735,C0329,2
10654,6735,C0462,4
10655,6735,C0234,3
10656,6735,C0361,4
10657,6735,C0005,3
10658,6735,C0383,4
10659,6737,C0257,3
10660,6737,C0248,3
10661,6737,C0176,2
10662,6741,C0006,3
10663,6741,C0484,2
10664,6743,C0237,2
10665,6744,C0183,4
10666,6747,C0255,3
10667,6747,C0378,3
10668,6749,C0055,2
10669,6749,C0066,3
10670,6749,C0178,2
10671,6751,C0071,3
10672,6751,C0027,2
10673,6751,C0425,4
10674,6752,C0070,2
10675,6755,C0242,5
10676,6756,C0439,3
10677,6757,C0398,2
10678,6758,C0140,2
10679,6758,C0478,3
10680,6759,C0491,1
10681,6759,C0179,2
10682,6759,C0016,4
10683,6763,C0218,3
10684,6764,C0475,3
10685,6764,C0381,2
10686,6765,C0243,4
10687,6765,C0297,2
10688,6766,C0283,3
10689,6766,C0492,3
10690,6766,C0474,2
10691,6767,C0264,4
10692,6768,C0327,5
10693,6768,C0170,3
10694,6768,C0239,3
10695,6768,C0285,4
10696,6768,C0481,4
10697,6768,C0138,2
10698,6769,C0451,4
10699,6769,C0165,3
